rsi_timeperiod,rsi_lower,rsi_width,roc_timeperiod,roc_lower,roc_width,rebalance_freq,value,value_stddev,failed
76,31,19,58,0.0791600484329,0.579911406025,15,0.983439526744,None,false
76,32,19,58,0.0830681742033,1.94622801128,15,0.930664518778,None,false
76,30,19,58,0.0750027090238,0.616310571021,15,0.909541954276,None,false
76,31,19,58,0.0829636081611,1.70811332375,15,0.938258190484,None,false
77,31,20,58,0.080806761324,0.788752204212,15,0.74145151814,None,false
76,31,19,58,0.0773386691467,0.220618623863,15,0.983439526744,None,false
59,31,19,58,0.101700712457,0.86484767427,13,0.916075747319,None,false
76,33,19,58,0.0731650700784,0.908866858882,15,0.424220011945,None,false
76,32,19,58,0.0765040524729,0.243799018108,15,0.978776031181,None,false
76,31,19,58,0.100125957637,0.423899168687,15,0.938258190484,None,false
75,32,19,58,0.0767748689838,1.22027180526,15,0.976425219121,None,false
76,31,18,58,0.0767457896943,0.212595882485,15,0.909541954276,None,false
75,31,19,58,0.0759293093881,0.244295128123,15,0.909541954276,None,false
75,31,18,58,0.0778730524215,1.19909942391,15,0.909541954276,None,false
97,34,21,53,0.0578259212625,0.05,14,0.471356037963,None,false
76,79,18,58,0.104988716423,0.110871931072,15,None,None,true
76,32,17,58,0.0820878892536,2.0,15,0.863114101646,None,false
76,30,19,58,0.0705866013688,0.91939361166,15,0.909541954276,None,false
76,31,19,58,0.0762260573038,0.05,15,0.914477152282,None,false
77,31,19,58,0.101574585492,1.9999993802,15,0.938258190484,None,false
76,31,18,58,0.0763235119514,2.0,15,0.909541954276,None,false
59,32,19,58,0.0737395017542,0.135608415199,14,0.710104028809,None,false
70,31,18,58,0.0663698500526,2.0,16,0.854836229399,None,false
59,34,19,58,0.0650856374484,0.939899684771,14,0.540812205357,None,false
59,32,17,58,0.0686759578989,1.82285049453,14,None,None,true
60,31,19,58,0.0995459376687,2.0,13,0.916075747319,None,false
75,32,18,58,0.0843447928944,2.0,15,0.863114101646,None,false
76,31,19,58,0.0644432255557,2.0,15,0.887341435167,None,false
69,32,18,58,0.0428726821706,1.92813649904,14,0.387316090622,None,false
60,31,20,58,0.0976195314358,0.66552691568,13,0.916075747319,None,false
75,33,17,58,0.0995454796295,2.0,15,0.863114101646,None,false
75,31,19,58,0.073140686667,2.0,15,0.909541954276,None,false
76,31,19,58,0.0765205965727,0.398186198873,15,0.983439526744,None,false
60,33,19,58,0.0703840385559,0.474440172532,14,0.550399319648,None,false
75,33,16,58,0.0998526131822,0.05,15,0.822930306749,None,false
60,31,19,58,0.107611037588,2.0,13,0.916075747319,None,false
89,30,19,58,0.0720354217877,1.84065050499,14,0.67084327966,None,false
60,31,18,58,0.0969987185826,1.24297906844,13,0.672412822696,None,false
90,29,18,58,0.0713305988334,0.05,14,0.727344883271,None,false
60,31,19,58,0.0973750984149,1.11585469428,13,0.916075747319,None,false
72,30,18,58,0.0829431720388,1.9794732304,15,0.79336563351,None,false
76,28,20,58,0.0789409236942,0.05,15,0.834307203277,None,false
75,31,19,59,0.0657235656326,0.05,15,None,None,true
75,29,18,58,0.0775934469102,0.05,15,0.698861750531,None,false
76,32,19,57,0.0763872106218,0.818372940469,15,0.589473210771,None,false
70,31,19,57,0.0653822198111,1.64144483319,15,0.259222667574,None,false
90,29,18,59,0.0710302722614,1.51440163603,14,0.502742669448,None,false
70,31,18,59,0.0660132901116,0.998528803548,15,0.254922697689,None,false
